,日期,自營商,投信,外資,資餘,資增減,券餘,券增減,使用率,券資比,資券抵,開盤價,最高價,最低價,收盤價,漲跌,漲%,成交量,成交金額,本益比
2794,96/03/19,1433,-957,-2018,4330,-60 9,1189,-20 4,2.28%,27.46%,-,56.0,56.25,55.7,56.0,0.15,0.27%,5502,308364,0
2795,96/03/16,0,594,-989,4390,-197 5,1209,38 8,2.31%,27.54%,-,55.7,56.05,55.6,55.85,0.1,0.18%,3308,184700,0
2796,96/03/15,-46,1272,404,4587,-77 1,1171,-24 6,2.41%,25.53%,-,55.1,55.9,55.1,55.75,0.8,1.46%,3812,212066,0
2797,96/03/14,-794,461,-553,4664,480 5,1195,279 3,2.45%,25.62%,-,54.8,54.95,54.6,54.95,-0.85,-1.52%,4769,261144,0
2798,96/03/13,-100,1772,190,4184,-279 6,916,26 6,2.19%,21.89%,-,55.35,55.8,55.35,55.8,0.5,0.90%,4187,232916,0
2799,96/03/12,-236,853,681,4463,-189 3,890,32 3,2.33%,19.94%,-,55.0,55.35,54.8,55.3,0.55,1.00%,3100,171026,0
2800,96/03/09,0,142,-343,4652,-123 8,858,47 8,2.43%,18.44%,-,55.0,55.15,54.75,54.75,-0.2,-0.36%,2197,120588,0
2801,96/03/08,-794,1924,-1145,4775,-163 6,811,40 10,2.49%,16.98%,-,54.35,54.95,54.35,54.95,0.65,1.20%,4608,251581,0
2802,96/03/07,-260,1235,-1506,4938,-148 9,771,250 2,2.57%,15.61%,-,54.35,54.55,54.05,54.3,0.3,0.56%,6501,353040,0
2803,96/03/06,-540,-2986,-322,5086,50 7,521,59 10,2.64%,10.24%,-,53.55,54.2,53.5,54.0,0.55,1.03%,6737,362451,0
2804,96/03/05,138,-10214,-4122,5036,820 2,462,24 5,2.62%,9.17%,-,54.75,55.0,53.05,53.45,-1.9,-3.43%,16348,883171,0
2805,96/03/03,-351,-3428,-2074,4216,92 1,438,37 10,2.24%,10.39%,-,55.1,55.5,55.05,55.35,-0.35,-0.63%,6955,384424,0
2806,96/03/02,-60,-3895,-4472,4124,291 7,401,39 0,2.20%,9.72%,-,55.55,55.9,55.35,55.7,-0.35,-0.62%,10260,571108,0
2807,96/03/01,417,-6373,-5042,3833,397 6,362,-31 1,2.05%,9.44%,-,56.5,56.75,55.75,56.05,-1.7,-2.94%,18630,1045615,0
2808,96/02/27,0,74,195,3436,4 7,393,-47 5,1.83%,11.44%,-,58.05,58.05,57.75,57.75,-0.2,-0.35%,3151,182451,0
2809,96/02/26,-11,369,888,3432,-25 6,440,9 3,1.83%,12.82%,-,57.7,58.2,57.7,57.95,0.8,1.40%,11768,682005,0
2810,96/02/14,177,-852,-91,3463,-8 3,431,-22 8,1.85%,12.45%,-,56.95,57.2,56.85,57.15,0.45,0.79%,3203,182492,0
2811,96/02/13,250,-7043,-1443,3471,127 0,453,0 8,1.86%,13.05%,-,56.9,57.25,56.55,56.7,-0.5,-0.87%,9622,546982,0
2812,96/02/12,-115,-7085,-694,3344,64 8,453,-33 7,1.86%,13.55%,-,57.65,57.65,57.05,57.2,-0.55,-0.95%,14262,817854,0
2813,96/02/09,484,-2591,-109,3280,-1 0,486,21 4,1.84%,14.82%,-,57.65,58.1,57.65,57.75,-0.05,-0.09%,4620,267512,0
2814,96/02/08,84,-1056,835,3281,-11 9,465,15 8,1.85%,14.17%,-,58.05,58.05,57.5,57.8,-0.05,-0.09%,4553,263472,0
2815,96/02/07,0,867,1576,3292,-1 4,450,16 10,1.85%,13.67%,-,57.8,58.0,57.7,57.85,0.05,0.09%,3809,220454,0
2816,96/02/06,750,973,-426,3293,-99 9,434,27 1,1.86%,13.18%,-,57.35,57.85,57.3,57.8,0.5,0.87%,2963,170477,0
2817,96/02/05,544,-1961,-351,3392,-37 9,407,-2 4,1.91%,12.00%,-,57.4,57.55,57.2,57.3,-0.1,-0.17%,5746,329579,0
2818,96/02/02,133,1349,-815,3429,-98 5,409,-14 8,1.94%,11.93%,-,57.05,57.5,57.05,57.4,0.65,1.15%,2830,162110,0
2819,96/02/01,-25,-1857,-755,3527,-114 1,423,-4 6,2.00%,11.99%,-,57.3,57.3,56.55,56.75,0.05,0.09%,4300,244844,0
2820,96/01/31,-25,-2350,-843,3641,361 7,427,-42 5,2.07%,11.73%,-,57.15,57.2,56.2,56.7,-0.45,-0.79%,4278,242372,0
2821,96/01/30,-140,-675,-156,3280,-88 6,469,15 3,1.87%,14.30%,-,57.2,57.2,56.9,57.15,0.0,0.00%,2603,148593,0
2822,96/01/29,750,-2081,-398,3368,231 3,454,-10 8,1.93%,13.48%,-,57.7,57.7,57.0,57.15,-0.55,-0.95%,3340,191060,0
2823,96/01/26,35,-1929,-1097,3137,134 0,464,-57 8,1.80%,14.79%,-,58.0,58.2,57.3,57.7,-1.05,-1.79%,3841,221371,0
2824,96/01/25,1000,-3165,-971,3003,-24 8,521,14 7,1.72%,17.35%,-,58.8,58.9,58.55,58.75,0.15,0.26%,7077,415613,0
2825,96/01/24,50,2594,40,3027,-162 0,507,39 4,1.74%,16.75%,-,58.45,58.65,58.4,58.6,0.85,1.47%,3868,226287,0
2826,96/01/23,600,-3732,-506,3189,0 9,468,-53 8,1.84%,14.68%,-,57.65,57.85,57.55,57.75,-0.1,-0.17%,5278,304584,0
2827,96/01/22,265,-773,-912,3189,46 4,521,4 10,1.85%,16.34%,-,57.7,58.0,57.35,57.85,-0.15,-0.26%,2587,148834,0
2828,96/01/19,0,-4420,-2190,3143,-6 9,517,29 1,1.82%,16.45%,-,58.0,58.25,57.95,58.0,-0.4,-0.68%,8632,501360,0
2829,96/01/18,172,-2944,-3717,3149,-56 9,488,11 4,1.84%,15.50%,-,58.0,58.4,57.85,58.4,0.4,0.69%,10224,594755,0
2830,96/01/17,274,-748,-1192,3205,-77 5,477,22 8,1.88%,14.88%,-,57.5,58.05,57.2,58.0,0.45,0.78%,3575,206356,0
2831,96/01/16,300,859,-1760,3282,-89 1,455,11 6,1.93%,13.86%,-,57.85,58.05,57.55,57.55,-0.35,-0.60%,4659,269935,0
2832,96/01/15,0,-1244,-7,3371,-159 5,444,2 3,1.98%,13.17%,-,57.6,57.95,57.4,57.9,0.4,0.70%,3373,194347,0
2833,96/01/12,202,-2170,-247,3530,-228 6,442,17 6,2.07%,12.52%,-,56.7,57.6,56.7,57.5,1.25,2.22%,8203,469823,0
2834,96/01/11,0,-3540,-974,3758,66 3,425,47 3,2.22%,11.31%,-,57.1,57.1,56.15,56.25,-0.25,-0.44%,7733,437656,0
2835,96/01/10,900,-10111,52,3692,236 8,378,-22 8,2.19%,10.24%,-,56.95,56.95,56.35,56.5,-0.8,-1.40%,11543,652871,0
2836,96/01/09,600,-6252,-30,3456,102 6,400,1 10,2.08%,11.57%,-,57.05,57.5,57.0,57.3,0.25,0.44%,7785,445811,0
2837,96/01/08,-435,-3581,367,3354,187 9,399,-32 2,2.02%,11.90%,-,57.2,57.3,56.8,57.05,-0.85,-1.47%,5904,337193,0
2838,96/01/05,142,-4797,713,3167,209 7,431,-9 10,1.94%,13.61%,-,58.5,58.6,57.7,57.9,-0.75,-1.28%,8675,502791,0
2839,96/01/04,-60,-4795,878,2958,2 2,440,10 5,1.83%,14.87%,-,58.55,58.85,58.4,58.65,-0.05,-0.09%,8554,501661,0
2840,96/01/03,-396,407,581,2956,-81 1,430,17 10,1.83%,14.55%,-,58.55,58.95,58.45,58.7,0.25,0.43%,6811,399769,0
2841,96/01/02,61,1983,60,3037,-106 7,413,-25 0,1.88%,13.60%,-,57.8,58.5,57.75,58.45,0.7,1.21%,4907,285899,0
2842,95/12/29,88,790,-194,3143,42 7,438,1 5,1.95%,13.94%,-,57.15,57.75,57.15,57.75,0.65,1.14%,5331,306409,0
2843,95/12/28,68,-730,-90,3101,63 6,437,-5 3,1.92%,14.09%,-,57.2,57.25,56.8,57.1,0.05,0.09%,2689,153327,0
2844,95/12/27,-50,153,78,3038,34 3,442,7 8,1.90%,14.55%,-,57.1,57.35,57.0,57.05,0.3,0.53%,4700,268735,0
2845,95/12/26,138,-103,170,3004,11 0,435,1 8,1.88%,14.48%,-,56.4,57.1,56.4,56.75,0.35,0.62%,6184,351997,0
2846,95/12/25,-42,78,0,2993,-7 8,434,-7 7,1.88%,14.50%,-,56.5,56.5,56.3,56.4,-0.1,-0.18%,558,31485,0
2847,95/12/22,90,120,78,3000,0 0,441,-2 4,1.89%,14.70%,-,56.5,56.7,56.5,56.5,0.0,0.00%,562,31799,0
2848,95/12/21,250,-1680,881,3000,-100 9,443,-2 8,1.89%,14.77%,-,56.5,57.0,56.5,56.5,0.0,0.00%,3761,212917,0
2849,95/12/20,-40,-746,659,3100,30 4,445,-14 10,1.95%,14.35%,-,56.7,56.7,56.3,56.5,0.05,0.09%,2593,146518,0
2850,95/12/19,210,-1628,624,3070,34 9,459,-34 1,1.94%,14.95%,-,56.65,56.75,56.35,56.45,-0.25,-0.44%,3230,182602,0
2851,95/12/18,249,-184,342,3036,-113 9,493,22 4,1.92%,16.24%,-,56.0,56.8,55.95,56.7,0.75,1.34%,2053,115708,0
2852,95/12/15,15,-7215,964,3149,-127 5,471,-6 8,1.99%,14.96%,-,55.9,56.15,55.9,55.95,0.35,0.63%,8594,481309,0
2853,95/12/14,105,-6151,29,3276,143 1,477,43 6,2.10%,14.56%,-,55.3,55.65,55.1,55.6,0.35,0.63%,7325,406413,0
2854,95/12/13,63,-3283,-307,3133,84 5,434,-17 3,2.02%,13.85%,-,55.0,55.35,54.65,55.25,-0.05,-0.09%,6380,350480,0
2855,95/12/12,319,-4363,0,3049,209 6,451,-114 6,1.98%,14.79%,-,56.35,56.35,55.1,55.3,-1.2,-2.12%,6716,373139,0
2856,95/12/11,-102,-847,256,2840,-132 3,565,6 3,1.84%,19.89%,-,56.5,56.55,56.25,56.5,-0.05,-0.09%,1831,103271,0
2857,95/12/08,-25,-2974,329,2972,142 8,549,-7 8,1.93%,18.47%,-,57.45,57.45,56.45,56.55,-0.75,-1.31%,3937,223188,0
2858,95/12/07,0,792,-910,2830,-265 6,556,2 10,1.83%,19.65%,-,57.35,57.5,57.1,57.3,-0.2,-0.35%,2406,137797,0
2859,95/12/06,250,-165,196,3095,-26 9,554,5 2,2.00%,17.90%,-,56.95,57.5,56.8,57.5,0.7,1.23%,3290,187884,0
2860,95/12/05,-143,-1839,612,3121,134 7,549,17 10,2.02%,17.59%,-,57.1,57.25,56.55,56.8,-0.15,-0.26%,4003,227792,0
2861,95/12/04,-20,423,129,2987,-63 2,532,-19 5,1.93%,17.81%,-,56.8,56.95,56.5,56.95,0.35,0.62%,2822,160242,0
2862,95/12/01,-680,951,-170,3050,242 1,551,36 10,1.98%,18.07%,-,56.4,56.8,56.3,56.6,0.3,0.53%,2456,138905,0
2863,95/11/30,-35,473,0,2808,-4 7,515,-4 5,1.82%,18.34%,-,55.95,56.3,55.9,56.3,0.55,0.99%,1371,76972,0
2864,95/11/29,236,369,20,2812,-12 6,519,16 3,1.82%,18.46%,-,55.65,56.05,55.35,55.75,0.1,0.18%,2591,144233,0
2865,95/11/28,41,453,1,2824,16 3,503,29 8,1.82%,17.81%,-,55.5,55.8,55.5,55.65,-0.2,-0.36%,1194,66434,0
2866,95/11/27,175,670,60,2808,-117 0,474,1 8,1.81%,16.88%,-,55.9,56.1,55.7,55.85,0.3,0.54%,1848,103305,0
2867,95/11/24,50,94,1,2925,-80 8,473,16 7,1.89%,16.17%,-,55.25,55.55,55.05,55.55,0.3,0.54%,878,48582,0
2868,95/11/23,320,-537,186,3005,-55 0,457,-26 4,1.94%,15.21%,-,55.15,55.6,55.05,55.25,0.15,0.27%,2455,135723,0
2869,95/11/22,428,978,10,3060,-36 9,483,34 8,1.98%,15.78%,-,54.8,55.2,54.75,55.1,0.35,0.64%,2751,151074,0
2870,95/11/21,110,2574,109,3096,-428 4,449,-37 10,2.00%,14.50%,-,54.1,54.9,54.1,54.75,0.85,1.58%,3634,197694,0
2871,95/11/20,270,-791,343,3524,-9 9,486,11 1,2.28%,13.79%,-,54.4,54.4,53.75,53.9,-0.5,-0.92%,1357,73331,0
2872,95/11/17,0,-187,414,3533,-2 9,475,18 4,2.28%,13.44%,-,54.5,54.5,54.25,54.4,0.0,0.00%,861,46802,0
2873,95/11/16,452,726,-19,3535,-686 5,457,16 8,2.28%,12.93%,-,54.4,54.5,54.15,54.4,0.15,0.28%,3026,164421,0
2874,95/11/15,0,1273,0,4221,-282 1,441,6 6,2.73%,10.45%,-,54.35,54.4,54.15,54.25,0.2,0.37%,2047,111056,0
2875,95/11/14,0,149,497,4503,44 5,435,19 3,2.91%,9.66%,-,53.95,54.05,53.65,54.05,0.45,0.84%,1499,80834,0
2876,95/11/13,290,-483,3,4459,332 6,416,-48 6,2.88%,9.33%,-,53.95,54.0,53.5,53.6,-0.4,-0.74%,1870,100305,0
2877,95/11/10,-230,240,-18,4127,61 3,464,21 3,2.66%,11.24%,-,53.55,54.0,53.5,54.0,0.05,0.09%,1978,106180,0
2878,95/11/09,-372,-2349,-110,4066,254 8,443,50 8,2.62%,10.90%,-,54.2,54.4,53.7,53.95,-0.2,-0.37%,5036,272444,0
2879,95/11/08,0,-456,140,3812,312 6,393,-14 10,2.46%,10.31%,-,54.35,54.35,54.05,54.15,-0.15,-0.28%,1180,63911,0
2880,95/11/07,-160,149,120,3500,144 9,407,68 2,2.26%,11.63%,-,54.4,54.5,54.15,54.3,0.4,0.74%,1667,90596,0
2881,95/11/06,70,-2221,298,3355,72 7,339,-31 10,2.16%,10.10%,-,53.45,54.1,53.2,53.9,-0.55,-1.01%,4957,266312,0
2882,95/11/03,110,413,-527,3283,-322 2,370,81 5,2.12%,11.27%,-,53.5,54.45,53.4,54.45,0.95,1.78%,3075,165867,0
2883,95/11/02,-123,716,-93,3605,-14 1,289,72 10,2.33%,8.02%,-,53.15,53.6,52.9,53.5,0.25,0.47%,2303,122779,0
2884,95/11/01,72,-580,-204,3619,71 7,217,0 0,2.33%,6.00%,-,53.3,53.4,53.2,53.25,-0.15,-0.28%,1321,70377,0
2885,95/10/31,0,370,-935,3548,-29 7,217,67 5,2.29%,6.12%,-,53.1,53.4,53.0,53.4,0.25,0.47%,1600,85032,0
2886,95/10/30,-200,291,-167,3577,428 6,150,8 3,2.31%,4.19%,-,53.4,53.4,52.9,53.15,-0.75,-1.39%,4226,224554,0
2887,95/10/27,-30,291,-991,3149,-355 3,142,93 8,2.03%,4.51%,-,53.75,54.0,53.75,53.9,0.3,0.56%,3185,171656,0
2888,95/10/26,155,-2266,-530,3504,531 0,49,49 8,2.26%,1.40%,-,53.55,53.9,53.45,53.6,-3.8,-6.62%,4455,238965,0
2889,95/10/25,130,-58,-15,2973,-52 8,0,0 7,1.91%,0.00%,-,57.45,57.5,57.25,57.4,-0.1,-0.17%,2412,138324,0
2890,95/10/24,265,2099,-650,3025,-187 0,0,0 4,1.95%,0.00%,-,57.35,57.65,56.45,57.5,0.5,0.88%,3987,228471,0
2891,95/10/23,-35,305,-410,3212,-93 9,0,-51 8,2.07%,0.00%,-,57.0,57.05,56.5,57.0,0.0,0.00%,1718,97594,0
2892,95/10/20,0,-274,-650,3305,28 4,51,-292 10,2.13%,1.54%,-,56.9,57.0,56.8,57.0,0.3,0.53%,3358,191138,0
2893,95/10/19,0,727,-1123,3277,142 9,343,-444 1,2.10%,10.47%,-,57.0,57.05,56.5,56.7,-0.3,-0.53%,5257,298253,0
2894,95/10/18,30,-1323,-150,3135,238 9,787,-77 4,1.91%,25.10%,-,57.3,57.3,56.6,57.0,-0.85,-1.47%,4766,271253,0
2895,95/10/17,130,-425,169,2897,-6 5,864,-2 8,1.77%,29.82%,-,58.2,58.2,57.6,57.85,-0.35,-0.60%,3019,174572,0
2896,95/10/16,145,1911,-782,2903,4 1,866,-1 6,1.77%,29.83%,-,57.75,58.2,57.65,58.2,0.7,1.22%,5157,299309,0
2897,95/10/14,0,-349,0,2899,-506 5,867,-16 3,1.77%,29.91%,-,57.75,57.75,57.35,57.5,-0.15,-0.26%,2997,172490,0
2898,95/10/13,-430,459,-337,3405,-176 6,883,-89 6,2.08%,25.93%,-,57.5,57.85,57.3,57.65,0.65,1.14%,3968,228633,0
2899,95/10/12,16,282,-156,3581,282 3,972,17 3,2.18%,27.14%,-,57.3,57.3,56.8,57.0,-0.3,-0.52%,1185,67570,0
2900,95/10/11,0,100,-127,3299,109 8,955,8 8,2.01%,28.95%,-,57.2,57.35,57.05,57.3,0.05,0.09%,1525,87236,0
2901,95/10/05,30,6482,-30,3190,-87 6,947,-50 10,1.95%,29.69%,-,56.65,57.3,56.6,57.25,1.0,1.78%,8985,512922,0
2902,95/10/04,-222,563,-311,3277,153 9,997,12 2,2.00%,30.42%,-,56.95,57.0,56.1,56.25,-0.65,-1.14%,3280,185091,0
2903,95/10/03,0,1573,2,3124,111 7,985,4 10,1.87%,31.53%,-,56.75,56.95,56.65,56.9,0.15,0.26%,3057,173847,0
2904,95/10/02,30,4953,-185,3013,9 2,981,-19 5,1.79%,32.56%,-,56.45,56.9,56.45,56.75,0.4,0.71%,7505,425703,0
2905,95/09/29,0,-4945,-331,3004,436 7,1000,16 5,1.79%,33.29%,-,56.6,56.6,56.05,56.35,-0.15,-0.27%,7964,449257,0
2906,95/09/28,551,1053,240,2568,-519 6,984,-46 3,1.53%,38.32%,-,57.1,57.1,56.1,56.5,-0.5,-0.88%,7220,408507,0
2907,95/09/27,-155,4602,-214,3087,-22 3,1030,-35 8,1.83%,33.37%,-,57.05,57.1,56.85,57.0,0.4,0.71%,5838,332807,0
2908,95/09/26,0,5075,-2708,3109,-30 0,1065,-13 8,1.83%,34.26%,-,57.0,57.05,56.55,56.6,0.0,0.00%,6097,346262,0
2909,95/09/25,104,2191,-500,3139,45 8,1078,-23 7,1.85%,34.34%,-,56.45,56.75,56.05,56.6,0.15,0.27%,4595,259713,0
2910,95/09/22,100,1339,28,3094,-101 0,1101,-5 4,1.82%,35.59%,-,56.4,56.55,56.3,56.45,-0.3,-0.53%,2027,114326,0
2911,95/09/21,-710,4208,-69,3195,159 9,1106,19 8,1.88%,34.62%,-,57.05,57.15,56.4,56.75,0.15,0.27%,6170,350602,0
2912,95/09/20,30,1980,-334,3036,121 4,1087,-18 10,1.78%,35.80%,-,56.75,56.8,56.35,56.6,-0.35,-0.61%,4731,267536,0
2913,95/09/19,-329,2045,9,2915,-131 9,1105,-36 1,1.70%,37.91%,-,57.0,57.15,56.85,56.95,0.05,0.09%,6457,368077,0
2914,95/09/18,-85,13144,2055,3046,-67 9,1141,-78 4,1.78%,37.46%,-,56.1,56.95,56.0,56.9,1.65,2.99%,16751,946623,0
2915,95/09/15,30,4926,-1791,3113,-274 5,1219,-63 8,1.82%,39.16%,-,54.45,55.25,54.45,55.25,0.65,1.19%,6096,334365,0
2916,95/09/14,30,1353,-232,3387,-184 1,1282,87 6,1.98%,37.85%,-,55.0,55.1,54.05,54.6,-0.3,-0.55%,4405,240438,0
2917,95/09/13,130,1462,-420,3571,-67 5,1195,21 3,2.07%,33.46%,-,54.6,54.9,54.35,54.9,0.75,1.39%,2764,150982,0
2918,95/09/12,100,483,-49,3638,211 6,1174,-83 6,2.10%,32.27%,-,54.5,54.7,54.15,54.15,-0.6,-1.10%,2144,116572,0
2919,95/09/11,-632,2417,551,3427,-302 3,1257,-74 3,1.97%,36.68%,-,54.8,55.75,54.5,54.75,0.05,0.09%,5103,281910,0
2920,95/09/08,0,3012,0,3729,-52 8,1331,-140 8,2.15%,35.69%,-,54.55,55.0,54.25,54.7,0.15,0.27%,4207,230505,0
2921,95/09/07,11,2048,-2125,3781,114 6,1471,28 10,2.18%,38.91%,-,54.45,54.8,54.25,54.55,-0.2,-0.37%,5137,279610,0
2922,95/09/06,70,4026,-1660,3667,47 9,1443,-1 2,2.11%,39.35%,-,54.8,55.2,54.45,54.75,-0.45,-0.82%,7442,408149,0
2923,95/09/05,-94,5824,-175,3620,-41 7,1444,-7 10,2.04%,39.89%,-,55.2,55.35,55.05,55.2,0.15,0.27%,6564,362431,0
2924,95/09/04,-385,14384,1607,3661,-303 2,1451,47 5,2.05%,39.63%,-,54.8,55.35,54.8,55.05,0.7,1.29%,17456,961183,0
2925,95/09/01,190,1181,-88,3964,-7 1,1404,-3 10,2.18%,35.42%,-,54.15,54.4,54.15,54.35,0.1,0.18%,2472,134130,0
2926,95/08/31,104,4818,-15,3971,-294 7,1407,60 5,2.18%,35.43%,-,54.15,54.45,54.1,54.25,0.55,1.02%,6377,345845,0
2927,95/08/30,90,3638,378,4265,-121 6,1347,28 3,2.34%,31.58%,-,53.1,53.9,53.0,53.7,0.8,1.51%,5897,316205,0
2928,95/08/29,250,-325,-838,4386,39 3,1319,-33 8,2.40%,30.07%,-,52.8,53.5,52.6,52.9,0.35,0.67%,4078,216546,0
2929,95/08/28,0,-3483,-756,4347,50 0,1352,14 8,2.39%,31.10%,-,53.0,53.2,52.45,52.55,-0.65,-1.22%,5666,298340,0
2930,95/08/25,0,31,-60,4297,-45 8,1338,31 7,2.37%,31.14%,-,53.55,53.65,53.2,53.2,0.05,0.09%,3727,199347,0
2931,95/08/24,-30,405,-18,4342,-318 0,1307,137 4,2.39%,30.10%,-,53.0,53.5,53.0,53.15,-0.35,-0.65%,1238,65938,0
2932,95/08/23,-175,-441,-150,4660,-204 9,1170,6 8,2.57%,25.11%,-,53.3,53.55,52.5,53.5,0.1,0.19%,4268,226527,0
2933,95/08/22,295,2734,0,4864,-371 4,1164,17 10,2.66%,23.93%,-,52.9,53.6,52.9,53.4,0.5,0.95%,8043,428641,0
2934,95/08/21,-56,5124,1680,5235,285 9,1147,-160 1,2.82%,21.91%,-,54.5,54.55,52.85,52.9,-1.7,-3.11%,12635,678993,0
2935,95/08/18,-12,4608,325,4950,-15 9,1307,-49 4,2.61%,26.40%,-,54.75,54.8,54.55,54.6,-0.15,-0.27%,5902,322754,0
2936,95/08/17,-220,9492,2697,4965,151 5,1356,42 8,2.61%,27.31%,-,54.65,54.9,54.55,54.75,0.45,0.83%,17483,957120,0
2937,95/08/16,250,6121,-326,4814,-330 1,1314,8 6,2.53%,27.30%,-,54.0,54.3,53.95,54.3,0.8,1.50%,8211,444302,0
2938,95/08/15,0,1908,-350,5144,97 5,1306,68 3,2.71%,25.39%,-,53.45,53.55,53.3,53.5,0.05,0.09%,6130,327614,0
2939,95/08/14,200,927,-2,5047,-45 6,1238,-57 6,2.65%,24.53%,-,53.1,53.65,53.1,53.45,0.45,0.85%,5787,309611,0
2940,95/08/11,50,1924,-310,5092,13 3,1295,119 3,2.68%,25.43%,-,53.3,53.35,52.95,53.0,-0.1,-0.19%,4495,238616,0
2941,95/08/10,30,3270,-423,5079,-514 8,1176,94 8,2.67%,23.15%,-,52.95,53.35,52.85,53.1,0.1,0.19%,8376,444720,0
2942,95/08/09,-100,1950,-250,5593,-308 6,1082,-138 10,2.90%,19.35%,-,52.2,53.0,52.1,53.0,0.75,1.44%,8354,438014,0
2943,95/08/08,-265,3827,-320,5901,-222 9,1220,-69 2,3.06%,20.67%,-,51.45,52.25,51.45,52.25,0.85,1.65%,8045,418111,0
2944,95/08/07,0,-2954,-53,6123,-12 7,1289,270 10,3.17%,21.05%,-,51.35,51.75,51.25,51.4,-0.05,-0.10%,4805,247473,0
2945,95/08/04,150,-4966,232,6135,-2 2,1019,69 5,3.19%,16.61%,-,51.95,52.0,51.35,51.45,-0.5,-0.96%,8786,454527,0
2946,95/08/03,-65,262,-493,6137,74 1,950,38 10,3.21%,15.48%,-,52.05,52.15,51.65,51.95,0.15,0.29%,3844,199627,0
2947,95/08/02,-225,-564,-224,6063,-298 7,912,11 0,3.17%,15.04%,-,51.45,51.95,51.2,51.8,0.35,0.68%,2601,134450,0
2948,95/08/01,0,-585,-319,6361,-33 6,901,-22 1,3.33%,14.16%,-,51.5,51.85,51.4,51.45,0.05,0.10%,3569,184268,0
2949,95/07/31,50,-1110,-523,6394,-294 7,923,47 5,3.36%,14.44%,-,52.0,52.05,51.2,51.4,-0.15,-0.29%,5535,286417,0
2950,95/07/28,100,72,-1353,6688,-258 6,876,43 3,3.51%,13.10%,-,51.5,51.75,51.35,51.55,-0.05,-0.10%,4696,242126,0
2951,95/07/27,10,1581,-419,6946,-80 3,833,-69 8,3.65%,11.99%,-,51.0,51.6,50.85,51.6,0.7,1.38%,3749,192046,0
2952,95/07/26,20,123,-445,7026,-98 0,902,62 8,3.69%,12.84%,-,50.8,51.05,50.65,50.9,0.05,0.10%,2655,135051,0
2953,95/07/25,0,-649,104,7124,14 8,840,7 7,3.73%,11.79%,-,51.2,51.2,50.85,50.85,0.25,0.49%,3056,156002,0
2954,95/07/24,-359,-1119,-909,7110,190 0,833,-149 4,3.73%,11.72%,-,50.2,50.65,50.05,50.6,-0.6,-1.17%,4794,240873,0
2955,95/07/21,-57,-3556,-422,6920,-35 9,982,24 8,3.63%,14.19%,-,50.8,51.2,50.6,51.2,-0.15,-0.29%,5875,298735,0
2956,95/07/20,-28,3187,-159,6955,232 4,958,43 10,3.66%,13.77%,-,50.9,51.35,50.75,51.35,1.36,2.72%,5327,272155,0
2957,95/07/19,-1726,1914,-1331,6723,28 9,915,169 1,3.54%,13.61%,-,49.98,50.3,49.8,49.99,0.02,0.04%,6137,307319,0
2958,95/07/18,40,-827,-3091,6695,244 9,746,-68 4,3.51%,11.14%,-,49.8,49.97,49.63,49.97,0.34,0.69%,4651,231627,0
2959,95/07/17,-159,-3054,-2932,6451,837 5,865,-78 8,3.39%,13.41%,-,50.55,50.6,49.3,49.63,-1.17,-2.30%,8296,413606,0
2960,95/07/14,525,-4519,-8250,5614,643 1,943,38 6,2.96%,16.80%,-,51.3,51.3,50.65,50.8,-1.3,-2.50%,15703,800613,0
2961,95/07/13,492,-1460,-160,4971,518 5,905,-45 3,2.63%,18.21%,-,52.1,52.35,52.0,52.1,-0.4,-0.76%,6348,331009,0
2962,95/07/12,0,1268,-916,4453,-55 6,950,34 6,2.36%,21.33%,-,52.85,53.3,52.1,52.5,-0.2,-0.38%,4522,239304,0
2963,95/07/11,0,-323,-244,4508,-54 3,916,24 3,2.38%,20.32%,-,52.9,53.05,52.5,52.7,-0.4,-0.75%,1683,88822,0
2964,95/07/10,0,722,-257,4562,-121 8,892,-66 8,2.41%,19.55%,-,52.0,53.1,51.9,53.1,0.8,1.53%,2253,118242,0
2965,95/07/07,10,-1999,-50,4683,19 6,958,41 10,2.47%,20.46%,-,52.4,52.7,52.2,52.3,-0.3,-0.57%,2733,143226,0
2966,95/07/06,-305,-6948,500,4664,61 9,917,52 2,2.47%,19.66%,-,52.5,52.6,52.15,52.6,-0.1,-0.19%,9631,504157,0
2967,95/07/05,-430,-1138,-135,4603,-565 7,865,-3 10,2.46%,18.79%,-,53.05,53.15,52.5,52.7,-0.65,-1.22%,3786,200062,0
2968,95/07/04,-518,1504,1035,5168,-218 2,868,75 5,2.76%,16.80%,-,53.15,53.55,53.1,53.35,0.3,0.57%,5055,269745,0
2969,95/07/03,-350,-4158,-40,5386,-196 1,793,-38 10,2.88%,14.72%,-,53.2,53.3,53.0,53.05,-0.05,-0.09%,6957,369565,0
2970,95/06/30,-183,3215,0,5582,-527 7,831,-74 5,2.99%,14.89%,-,53.15,53.2,52.85,53.1,0.9,1.72%,9702,514522,0
2971,95/06/29,-122,-67,-1736,6109,-332 6,905,43 3,3.27%,14.81%,-,51.75,52.2,51.75,52.2,0.65,1.26%,4697,244473,0
2972,95/06/28,0,-2218,-1592,6441,67 3,862,-71 8,3.45%,13.38%,-,51.35,51.55,51.05,51.55,-0.3,-0.58%,4515,231729,0
2973,95/06/27,-333,-1052,-19,6374,-92 0,933,-28 8,3.42%,14.64%,-,51.75,52.5,51.6,51.85,0.05,0.10%,7715,402517,0
